exchange,exchange_token,trading_symbol,groww_symbol,name,instrument_type,segment,series,isin,underlying_symbol,underlying_exchange_token,expiry_date,strike_price,lot_size,tick_size,freeze_quantity,is_reserved,buy_allowed,sell_allowed,internal_trading_symbol,is_intraday
NSE,106705,GODREJPROP26AUG1860CE,NSE-GODREJPROP-25Aug26-1860-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1860,325,0.05,13001,0,1,1,GODREJPROP26AUG1860CE,0
NSE,106243,GODREJCP26SEP740CE,NSE-GODREJCP-29Sep26-740-CE,,CE,FNO,,,GODREJCP,10099,2026-09-29,740,500,0.05,25001,1,1,1,GODREJCP26SEP740CE,0
NSE,94313,GODREJPROP26JUL1440CE,NSE-GODREJPROP-28Jul26-1440-CE,,CE,FNO,,,GODREJPROP,17875,2026-07-28,1440,325,0.05,13001,0,1,1,GODREJPROP26JUL1440CE,0
NSE,35753,GODREJPROP26AUG2500PE,NSE-GODREJPROP-25Aug26-2500-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,2500,325,0.05,13001,1,1,1,GODREJPROP26AUG2500PE,0
NSE,106285,GODREJCP26SEP760CE,NSE-GODREJCP-29Sep26-760-CE,,CE,FNO,,,GODREJCP,10099,2026-09-29,760,500,0.05,25001,1,1,1,GODREJCP26SEP760CE,0
NSE,106622,GODREJCP26SEP1300PE,NSE-GODREJCP-29Sep26-1300-PE,,PE,FNO,,,GODREJCP,10099,2026-09-29,1300,500,0.05,25001,1,1,1,GODREJCP26SEP1300PE,0
NSE,106691,GODREJPROP26AUG1700CE,NSE-GODREJPROP-25Aug26-1700-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1700,325,0.05,13001,1,1,1,GODREJPROP26AUG1700CE,0
NSE,95692,GODREJPROP26AUG1640CE,NSE-GODREJPROP-25Aug26-1640-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1640,325,0.05,13001,1,1,1,GODREJPROP26AUG1640CE,0
NSE,49698,GODREJPROP26AUG1160CE,NSE-GODREJPROP-25Aug26-1160-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1160,325,0.05,13001,1,1,1,GODREJPROP26AUG1160CE,0
NSE,95699,GODREJPROP26AUG1760PE,NSE-GODREJPROP-25Aug26-1760-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,1760,325,0.05,13001,0,1,1,GODREJPROP26AUG1760PE,0
NSE,106702,GODREJPROP26AUG1820PE,NSE-GODREJPROP-25Aug26-1820-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,1820,325,0.05,13001,0,1,1,GODREJPROP26AUG1820PE,0
NSE,106759,GODREJPROP26AUG2220PE,NSE-GODREJPROP-25Aug26-2220-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,2220,325,0.05,13001,0,1,1,GODREJPROP26AUG2220PE,0
NSE,106301,GODREJCP26SEP820CE,NSE-GODREJCP-29Sep26-820-CE,,CE,FNO,,,GODREJCP,10099,2026-09-29,820,500,0.05,25001,1,1,1,GODREJCP26SEP820CE,0
NSE,94317,GODREJPROP26JUL1520CE,NSE-GODREJPROP-28Jul26-1520-CE,,CE,FNO,,,GODREJPROP,17875,2026-07-28,1520,325,0.05,13001,1,1,1,GODREJPROP26JUL1520CE,0
NSE,106671,GODREJPROP26AUG1580CE,NSE-GODREJPROP-25Aug26-1580-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1580,325,0.05,13001,1,1,1,GODREJPROP26AUG1580CE,0
NSE,106227,GODREJCP26SEP680CE,NSE-GODREJCP-29Sep26-680-CE,,CE,FNO,,,GODREJCP,10099,2026-09-29,680,500,0.05,25001,1,1,1,GODREJCP26SEP680CE,0
NSE,106721,GODREJPROP26AUG2100CE,NSE-GODREJPROP-25Aug26-2100-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2100,325,0.05,13001,0,1,1,GODREJPROP26AUG2100CE,0
NSE,95683,GODREJPROP26AUG1480PE,NSE-GODREJPROP-25Aug26-1480-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,1480,325,0.05,13001,1,1,1,GODREJPROP26AUG1480PE,0
NSE,35756,GODREJPROP26AUG2800CE,NSE-GODREJPROP-25Aug26-2800-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2800,325,0.05,13001,1,1,1,GODREJPROP26AUG2800CE,0
NSE,95712,GODREJPROP26AUG2040CE,NSE-GODREJPROP-25Aug26-2040-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2040,325,0.05,13001,0,1,1,GODREJPROP26AUG2040CE,0
NSE,37045,GODREJCP26SEP1380CE,NSE-GODREJCP-29Sep26-1380-CE,,CE,FNO,,,GODREJCP,10099,2026-09-29,1380,500,0.05,25001,1,1,1,GODREJCP26SEP1380CE,0
NSE,106630,GODREJCP26SEP1440CE,NSE-GODREJCP-29Sep26-1440-CE,,CE,FNO,,,GODREJCP,10099,2026-09-29,1440,500,0.05,25001,1,1,1,GODREJCP26SEP1440CE,0
NSE,35751,GODREJPROP26AUG2460PE,NSE-GODREJPROP-25Aug26-2460-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,2460,325,0.05,13001,1,1,1,GODREJPROP26AUG2460PE,0
NSE,106778,GODREJPROP26AUG2680CE,NSE-GODREJPROP-25Aug26-2680-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2680,325,0.05,13001,1,1,1,GODREJPROP26AUG2680CE,0
NSE,95685,GODREJPROP26AUG1520PE,NSE-GODREJPROP-25Aug26-1520-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,1520,325,0.05,13001,1,1,1,GODREJPROP26AUG1520PE,0
NSE,38586,GODREJPROP26AUG2840PE,NSE-GODREJPROP-25Aug26-2840-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,2840,325,0.05,13001,1,1,1,GODREJPROP26AUG2840PE,0
NSE,95711,GODREJPROP26AUG2000PE,NSE-GODREJPROP-25Aug26-2000-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,2000,325,0.05,13001,0,1,1,GODREJPROP26AUG2000PE,0
NSE,95720,GODREJPROP26AUG2160CE,NSE-GODREJPROP-25Aug26-2160-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2160,325,0.05,13001,0,1,1,GODREJPROP26AUG2160CE,0
NSE,95500,GODREJPROP26JUL1420PE,NSE-GODREJPROP-28Jul26-1420-PE,,PE,FNO,,,GODREJPROP,17875,2026-07-28,1420,325,0.05,13001,1,1,1,GODREJPROP26JUL1420PE,0
NSE,94273,GODREJPROP26JUL1120CE,NSE-GODREJPROP-28Jul26-1120-CE,,CE,FNO,,,GODREJPROP,17875,2026-07-28,1120,325,0.05,13001,1,1,1,GODREJPROP26JUL1120CE,0
NSE,106773,GODREJPROP26AUG2520PE,NSE-GODREJPROP-25Aug26-2520-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,2520,325,0.05,13001,1,1,1,GODREJPROP26AUG2520PE,0
NSE,95668,GODREJPROP26AUG1200PE,NSE-GODREJPROP-25Aug26-1200-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,1200,325,0.05,13001,1,1,1,GODREJPROP26AUG1200PE,0
NSE,95700,GODREJPROP26AUG1800CE,NSE-GODREJPROP-25Aug26-1800-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1800,325,0.05,13001,0,1,1,GODREJPROP26AUG1800CE,0
NSE,106729,GODREJPROP26AUG2220CE,NSE-GODREJPROP-25Aug26-2220-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2220,325,0.05,13001,0,1,1,GODREJPROP26AUG2220CE,0
NSE,94310,GODREJPROP26JUL1360PE,NSE-GODREJPROP-28Jul26-1360-PE,,PE,FNO,,,GODREJPROP,17875,2026-07-28,1360,325,0.05,13001,1,1,1,GODREJPROP26JUL1360PE,0
NSE,95501,GODREJPROP26JUL1460CE,NSE-GODREJPROP-28Jul26-1460-CE,,CE,FNO,,,GODREJPROP,17875,2026-07-28,1460,325,0.05,13001,1,1,1,GODREJPROP26JUL1460CE,0
NSE,106310,GODREJCP26SEP900PE,NSE-GODREJCP-29Sep26-900-PE,,PE,FNO,,,GODREJCP,10099,2026-09-29,900,500,0.05,25001,1,1,1,GODREJCP26SEP900PE,0
NSE,106687,GODREJPROP26AUG1620CE,NSE-GODREJPROP-25Aug26-1620-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1620,325,0.05,13001,1,1,1,GODREJPROP26AUG1620CE,0
NSE,42242,GODREJPROP26AUG1240CE,NSE-GODREJPROP-25Aug26-1240-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1240,325,0.05,13001,1,1,1,GODREJPROP26AUG1240CE,0
NSE,106720,GODREJPROP26AUG2060PE,NSE-GODREJPROP-25Aug26-2060-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,2060,325,0.05,13001,0,1,1,GODREJPROP26AUG2060PE,0
NSE,95511,GODREJPROP26JUL1500CE,NSE-GODREJPROP-28Jul26-1500-CE,,CE,FNO,,,GODREJPROP,17875,2026-07-28,1500,325,0.05,13001,0,1,1,GODREJPROP26JUL1500CE,0
NSE,106307,GODREJCP26SEP880CE,NSE-GODREJCP-29Sep26-880-CE,,CE,FNO,,,GODREJCP,10099,2026-09-29,880,500,0.05,25001,0,1,1,GODREJCP26SEP880CE,0
NSE,95686,GODREJPROP26AUG1560CE,NSE-GODREJPROP-25Aug26-1560-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1560,325,0.05,13001,1,1,1,GODREJPROP26AUG1560CE,0
NSE,106290,GODREJCP26SEP780PE,NSE-GODREJCP-29Sep26-780-PE,,PE,FNO,,,GODREJCP,10099,2026-09-29,780,500,0.05,25001,1,1,1,GODREJCP26SEP780PE,0
NSE,106666,GODREJPROP26AUG1460PE,NSE-GODREJPROP-25Aug26-1460-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,1460,325,0.05,13001,1,1,1,GODREJPROP26AUG1460PE,0
NSE,37048,GODREJCP26SEP1560CE,NSE-GODREJCP-29Sep26-1560-CE,,CE,FNO,,,GODREJCP,10099,2026-09-29,1560,500,0.05,25001,1,1,1,GODREJCP26SEP1560CE,0
NSE,106765,GODREJPROP26AUG2340PE,NSE-GODREJPROP-25Aug26-2340-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,2340,325,0.05,13001,0,1,1,GODREJPROP26AUG2340PE,0
NSE,106304,GODREJCP26SEP840PE,NSE-GODREJCP-29Sep26-840-PE,,PE,FNO,,,GODREJCP,10099,2026-09-29,840,500,0.05,25001,1,1,1,GODREJCP26SEP840PE,0
NSE,106221,GODREJCP26SEP560CE,NSE-GODREJCP-29Sep26-560-CE,,CE,FNO,,,GODREJCP,10099,2026-09-29,560,500,0.05,25001,1,1,1,GODREJCP26SEP560CE,0
NSE,106714,GODREJPROP26AUG1980PE,NSE-GODREJPROP-25Aug26-1980-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,1980,325,0.05,13001,0,1,1,GODREJPROP26AUG1980PE,0
NSE,95728,GODREJPROP26AUG2400CE,NSE-GODREJPROP-25Aug26-2400-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2400,325,0.05,13001,0,1,1,GODREJPROP26AUG2400CE,0
NSE,106313,GODREJCP26SEP940CE,NSE-GODREJCP-29Sep26-940-CE,,CE,FNO,,,GODREJCP,10099,2026-09-29,940,500,0.05,25001,0,1,1,GODREJCP26SEP940CE,0
NSE,95729,GODREJPROP26AUG2400PE,NSE-GODREJPROP-25Aug26-2400-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,2400,325,0.05,13001,0,1,1,GODREJPROP26AUG2400PE,0
NSE,106228,GODREJCP26SEP680PE,NSE-GODREJCP-29Sep26-680-PE,,PE,FNO,,,GODREJCP,10099,2026-09-29,680,500,0.05,25001,1,1,1,GODREJCP26SEP680PE,0
NSE,36101,GODREJPROP26AUG2280CE,NSE-GODREJPROP-25Aug26-2280-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2280,325,0.05,13001,0,1,1,GODREJPROP26AUG2280CE,0
NSE,95678,GODREJPROP26AUG1400CE,NSE-GODREJPROP-25Aug26-1400-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1400,325,0.05,13001,1,1,1,GODREJPROP26AUG1400CE,0
NSE,106672,GODREJPROP26AUG1580PE,NSE-GODREJPROP-25Aug26-1580-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,1580,325,0.05,13001,1,1,1,GODREJPROP26AUG1580PE,0
NSE,106269,GODREJCP26SEP740PE,NSE-GODREJCP-29Sep26-740-PE,,PE,FNO,,,GODREJCP,10099,2026-09-29,740,500,0.05,25001,1,1,1,GODREJCP26SEP740PE,0
NSE,95708,GODREJPROP26AUG1960CE,NSE-GODREJPROP-25Aug26-1960-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1960,325,0.05,13001,0,1,1,GODREJPROP26AUG1960CE,0
NSE,106764,GODREJPROP26AUG2340CE,NSE-GODREJPROP-25Aug26-2340-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2340,325,0.05,13001,0,1,1,GODREJPROP26AUG2340CE,0
NSE,37049,GODREJCP26SEP1560PE,NSE-GODREJCP-29Sep26-1560-PE,,PE,FNO,,,GODREJCP,10099,2026-09-29,1560,500,0.05,25001,1,1,1,GODREJCP26SEP1560PE,0
NSE,44129,GODREJPROP26AUG2620CE,NSE-GODREJPROP-25Aug26-2620-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2620,325,0.05,13001,1,1,1,GODREJPROP26AUG2620CE,0
NSE,106692,GODREJPROP26AUG1700PE,NSE-GODREJPROP-25Aug26-1700-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,1700,325,0.05,13001,1,1,1,GODREJPROP26AUG1700PE,0
NSE,95693,GODREJPROP26AUG1640PE,NSE-GODREJPROP-25Aug26-1640-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,1640,325,0.05,13001,1,1,1,GODREJPROP26AUG1640PE,0
NSE,44139,GODREJPROP26AUG2960PE,NSE-GODREJPROP-25Aug26-2960-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,2960,325,0.05,13001,1,1,1,GODREJPROP26AUG2960PE,0
NSE,106726,GODREJPROP26AUG2180PE,NSE-GODREJPROP-25Aug26-2180-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,2180,325,0.05,13001,0,1,1,GODREJPROP26AUG2180PE,0
NSE,95719,GODREJPROP26AUG2120PE,NSE-GODREJPROP-25Aug26-2120-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,2120,325,0.05,13001,0,1,1,GODREJPROP26AUG2120PE,0
NSE,94311,GODREJPROP26JUL1400CE,NSE-GODREJPROP-28Jul26-1400-CE,,CE,FNO,,,GODREJPROP,17875,2026-07-28,1400,325,0.05,13001,1,1,1,GODREJPROP26JUL1400CE,0
NSE,95694,GODREJPROP26AUG1680CE,NSE-GODREJPROP-25Aug26-1680-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1680,325,0.05,13001,0,1,1,GODREJPROP26AUG1680CE,0
NSE,106779,GODREJPROP26AUG2680PE,NSE-GODREJPROP-25Aug26-2680-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,2680,325,0.05,13001,1,1,1,GODREJPROP26AUG2680PE,0
NSE,44544,GODREJPROP26AUG3000PE,NSE-GODREJPROP-25Aug26-3000-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,3000,325,0.05,13001,1,1,1,GODREJPROP26AUG3000PE,0
NSE,35731,GODREJCP26SEP1340PE,NSE-GODREJCP-29Sep26-1340-PE,,PE,FNO,,,GODREJCP,10099,2026-09-29,1340,500,0.05,25001,1,1,1,GODREJCP26SEP1340PE,0
NSE,59017,GODREJPROP26AUG2560CE,NSE-GODREJPROP-25Aug26-2560-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2560,325,0.05,13001,1,1,1,GODREJPROP26AUG2560CE,0
NSE,106706,GODREJPROP26AUG1860PE,NSE-GODREJPROP-25Aug26-1860-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,1860,325,0.05,13001,0,1,1,GODREJPROP26AUG1860PE,0
NSE,106318,GODREJCP26SEP960PE,NSE-GODREJCP-29Sep26-960-PE,,PE,FNO,,,GODREJCP,10099,2026-09-29,960,500,0.05,25001,0,1,1,GODREJCP26SEP960PE,0
NSE,106693,GODREJPROP26AUG1740CE,NSE-GODREJPROP-25Aug26-1740-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1740,325,0.05,13001,1,1,1,GODREJPROP26AUG1740CE,0
NSE,51860,GODREJPROP26JUL1240PE,NSE-GODREJPROP-28Jul26-1240-PE,,PE,FNO,,,GODREJPROP,17875,2026-07-28,1240,325,0.05,13001,1,1,1,GODREJPROP26JUL1240PE,0
NSE,106629,GODREJCP26SEP1400PE,NSE-GODREJCP-29Sep26-1400-PE,,PE,FNO,,,GODREJCP,10099,2026-09-29,1400,500,0.05,25001,1,1,1,GODREJCP26SEP1400PE,0
NSE,95707,GODREJPROP26AUG1920PE,NSE-GODREJPROP-25Aug26-1920-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,1920,325,0.05,13001,0,1,1,GODREJPROP26AUG1920PE,0
NSE,38585,GODREJPROP26AUG2840CE,NSE-GODREJPROP-25Aug26-2840-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2840,325,0.05,13001,1,1,1,GODREJPROP26AUG2840CE,0
NSE,95665,GODREJPROP26AUG1120CE,NSE-GODREJPROP-25Aug26-1120-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1120,325,0.05,13001,1,1,1,GODREJPROP26AUG1120CE,0
NSE,94306,GODREJPROP26JUL1280CE,NSE-GODREJPROP-28Jul26-1280-CE,,CE,FNO,,,GODREJPROP,17875,2026-07-28,1280,325,0.05,13001,1,1,1,GODREJPROP26JUL1280CE,0
NSE,95710,GODREJPROP26AUG2000CE,NSE-GODREJPROP-25Aug26-2000-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2000,325,0.05,13001,0,1,1,GODREJPROP26AUG2000CE,0
NSE,94318,GODREJPROP26JUL1520PE,NSE-GODREJPROP-28Jul26-1520-PE,,PE,FNO,,,GODREJPROP,17875,2026-07-28,1520,325,0.05,13001,0,1,1,GODREJPROP26JUL1520PE,0
NSE,40089,GODREJPROP26AUG2880PE,NSE-GODREJPROP-25Aug26-2880-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,2880,325,0.05,13001,1,1,1,GODREJPROP26AUG2880PE,0
NSE,106709,GODREJPROP26AUG1900CE,NSE-GODREJPROP-25Aug26-1900-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1900,325,0.05,13001,0,1,1,GODREJPROP26AUG1900CE,0
NSE,95687,GODREJPROP26AUG1560PE,NSE-GODREJPROP-25Aug26-1560-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,1560,325,0.05,13001,0,1,1,GODREJPROP26AUG1560PE,0
NSE,44541,GODREJPROP26AUG2700CE,NSE-GODREJPROP-25Aug26-2700-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2700,325,0.05,13001,1,1,1,GODREJPROP26AUG2700CE,0
NSE,35749,GODREJPROP26AUG2420PE,NSE-GODREJPROP-25Aug26-2420-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,2420,325,0.05,13001,0,1,1,GODREJPROP26AUG2420PE,0
NSE,106697,GODREJPROP26AUG1780CE,NSE-GODREJPROP-25Aug26-1780-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1780,325,0.05,13001,0,1,1,GODREJPROP26AUG1780CE,0
NSE,106632,GODREJCP26SEP1480CE,NSE-GODREJCP-29Sep26-1480-CE,,CE,FNO,,,GODREJCP,10099,2026-09-29,1480,500,0.05,25001,1,1,1,GODREJCP26SEP1480CE,0
NSE,106776,GODREJPROP26AUG2640CE,NSE-GODREJPROP-25Aug26-2640-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2640,325,0.05,13001,1,1,1,GODREJPROP26AUG2640CE,0
NSE,106222,GODREJCP26SEP560PE,NSE-GODREJCP-29Sep26-560-PE,,PE,FNO,,,GODREJCP,10099,2026-09-29,560,500,0.05,25001,1,1,1,GODREJCP26SEP560PE,0
NSE,95674,GODREJPROP26AUG1320CE,NSE-GODREJPROP-25Aug26-1320-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1320,325,0.05,13001,1,1,1,GODREJPROP26AUG1320CE,0
NSE,106688,GODREJPROP26AUG1620PE,NSE-GODREJPROP-25Aug26-1620-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,1620,325,0.05,13001,1,1,1,GODREJPROP26AUG1620PE,0
NSE,42949,GODREJPROP26JUL1320PE,NSE-GODREJPROP-28Jul26-1320-PE,,PE,FNO,,,GODREJPROP,17875,2026-07-28,1320,325,0.05,13001,1,1,1,GODREJPROP26JUL1320PE,0
NSE,95499,GODREJPROP26JUL1420CE,NSE-GODREJPROP-28Jul26-1420-CE,,CE,FNO,,,GODREJPROP,17875,2026-07-28,1420,325,0.05,13001,1,1,1,GODREJPROP26JUL1420CE,0
NSE,106229,GODREJCP26SEP720CE,NSE-GODREJCP-29Sep26-720-CE,,CE,FNO,,,GODREJCP,10099,2026-09-29,720,500,0.05,25001,1,1,1,GODREJCP26SEP720CE,0
NSE,95702,GODREJPROP26AUG1840CE,NSE-GODREJPROP-25Aug26-1840-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1840,325,0.05,13001,0,1,1,GODREJPROP26AUG1840CE,0
NSE,106289,GODREJCP26SEP780CE,NSE-GODREJCP-29Sep26-780-CE,,CE,FNO,,,GODREJCP,10099,2026-09-29,780,500,0.05,25001,1,1,1,GODREJCP26SEP780CE,0
NSE,106689,GODREJPROP26AUG1660CE,NSE-GODREJPROP-25Aug26-1660-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1660,325,0.05,13001,1,1,1,GODREJPROP26AUG1660CE,0
NSE,95667,GODREJPROP26AUG1200CE,NSE-GODREJPROP-25Aug26-1200-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1200,325,0.05,13001,1,1,1,GODREJPROP26AUG1200CE,0
NSE,95701,GODREJPROP26AUG1800PE,NSE-GODREJPROP-25Aug26-1800-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,1800,325,0.05,13001,0,1,1,GODREJPROP26AUG1800PE,0
NSE,106303,GODREJCP26SEP840CE,NSE-GODREJCP-29Sep26-840-CE,,CE,FNO,,,GODREJCP,10099,2026-09-29,840,500,0.05,25001,1,1,1,GODREJCP26SEP840CE,0
NSE,95696,GODREJPROP26AUG1720CE,NSE-GODREJPROP-25Aug26-1720-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1720,325,0.05,13001,0,1,1,GODREJPROP26AUG1720CE,0
NSE,106624,GODREJCP26SEP1320PE,NSE-GODREJCP-29Sep26-1320-PE,,PE,FNO,,,GODREJCP,10099,2026-09-29,1320,500,0.05,25001,1,1,1,GODREJCP26SEP1320PE,0
NSE,95514,GODREJPROP26JUL1540CE,NSE-GODREJPROP-28Jul26-1540-CE,,CE,FNO,,,GODREJPROP,17875,2026-07-28,1540,325,0.05,13001,1,1,1,GODREJPROP26JUL1540CE,0
NSE,95716,GODREJPROP26AUG2120CE,NSE-GODREJPROP-25Aug26-2120-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2120,325,0.05,13001,0,1,1,GODREJPROP26AUG2120CE,0
NSE,95725,GODREJPROP26AUG2240PE,NSE-GODREJPROP-25Aug26-2240-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,2240,325,0.05,13001,0,1,1,GODREJPROP26AUG2240PE,0
NSE,106298,GODREJCP26SEP800PE,NSE-GODREJCP-29Sep26-800-PE,,PE,FNO,,,GODREJCP,10099,2026-09-29,800,500,0.05,25001,1,1,1,GODREJCP26SEP800PE,0
NSE,68486,GODREJCP26SEPFUT,NSE-GODREJCP-29Sep26-FUT,,FUT,FNO,,,GODREJCP,10099,2026-09-29,-0.01,500,0.1,25001,0,1,1,GODREJCP26SEPFUT,0
NSE,35755,GODREJPROP26AUG2760PE,NSE-GODREJPROP-25Aug26-2760-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,2760,325,0.05,13001,1,1,1,GODREJPROP26AUG2760PE,0
NSE,95513,GODREJPROP26JUL1500PE,NSE-GODREJPROP-28Jul26-1500-PE,,PE,FNO,,,GODREJPROP,17875,2026-07-28,1500,325,0.05,13001,0,1,1,GODREJPROP26JUL1500PE,0
NSE,106309,GODREJCP26SEP900CE,NSE-GODREJCP-29Sep26-900-CE,,CE,FNO,,,GODREJCP,10099,2026-09-29,900,500,0.05,25001,1,1,1,GODREJCP26SEP900CE,0
NSE,94309,GODREJPROP26JUL1360CE,NSE-GODREJPROP-28Jul26-1360-CE,,CE,FNO,,,GODREJPROP,17875,2026-07-28,1360,325,0.05,13001,1,1,1,GODREJPROP26JUL1360CE,0
NSE,40086,GODREJPROP26AUG2580CE,NSE-GODREJPROP-25Aug26-2580-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2580,325,0.05,13001,1,1,1,GODREJPROP26AUG2580CE,0
NSE,106717,GODREJPROP26AUG2060CE,NSE-GODREJPROP-25Aug26-2060-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2060,325,0.05,13001,0,1,1,GODREJPROP26AUG2060CE,0
NSE,106763,GODREJPROP26AUG2300PE,NSE-GODREJPROP-25Aug26-2300-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,2300,325,0.05,13001,0,1,1,GODREJPROP26AUG2300PE,0
NSE,51857,GODREJPROP26JUL1240CE,NSE-GODREJPROP-28Jul26-1240-CE,,CE,FNO,,,GODREJPROP,17875,2026-07-28,1240,325,0.05,13001,1,1,1,GODREJPROP26JUL1240CE,0
NSE,95724,GODREJPROP26AUG2240CE,NSE-GODREJPROP-25Aug26-2240-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2240,325,0.05,13001,0,1,1,GODREJPROP26AUG2240CE,0
NSE,95680,GODREJPROP26AUG1440CE,NSE-GODREJPROP-25Aug26-1440-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,1440,325,0.05,13001,1,1,1,GODREJPROP26AUG1440CE,0
NSE,106223,GODREJCP26SEP600CE,NSE-GODREJCP-29Sep26-600-CE,,CE,FNO,,,GODREJCP,10099,2026-09-29,600,500,0.05,25001,1,1,1,GODREJCP26SEP600CE,0
NSE,106725,GODREJPROP26AUG2180CE,NSE-GODREJPROP-25Aug26-2180-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2180,325,0.05,13001,0,1,1,GODREJPROP26AUG2180CE,0
NSE,106762,GODREJPROP26AUG2300CE,NSE-GODREJPROP-25Aug26-2300-CE,,CE,FNO,,,GODREJPROP,17875,2026-08-25,2300,325,0.05,13001,0,1,1,GODREJPROP26AUG2300CE,0
NSE,95695,GODREJPROP26AUG1680PE,NSE-GODREJPROP-25Aug26-1680-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,1680,325,0.05,13001,0,1,1,GODREJPROP26AUG1680PE,0
NSE,106716,GODREJPROP26AUG2020PE,NSE-GODREJPROP-25Aug26-2020-PE,,PE,FNO,,,GODREJPROP,17875,2026-08-25,2020,325,0.05,13001,0,1,1,GODREJPROP26AUG2020PE,0
